text,label,variation
Las imágenes de lo que ha ocurrido en la frontera con Melilla son muy duras. El respeto a la vida y la dignidad de las personas debe prevalecer por encima de todo. Reclamamos #VíasSeguras para las personas #migrantes y #refugiadas https://t.co/TDieJlp0MG,0,europe
"Qué espectáculo... Las autoridades argelinas hablan de ""malentendido"" y anulan la orden de suspender el turismo con España https://t.co/z2z3uTQ4mv",0,europe
@heyyitsadai JAJAJAJAJA bro anoche empatizastes con los niños de África so hard,0,europe
Que queréis que os diga. Yo los mandaba a todos a su país si. Pero esto ha pasado en mi antiguo grupo de amigos y los 3 moros salieron calentitos. También hay que saber defenderse y no grabar tanto https://t.co/44BVg1VRJ3,1,europe
Los argelinos acusan al Gobierno de Pedro Sánchez: «Lo que ha hecho con el Sahara es una traición» https://t.co/yBqdBH7HKl vía @ABCespana,0,europe
"#EfemeridesGranadinas El 25 de junio de 1431, Pedro Fernández de Velasco (II conde de Haro, I condestable de Castilla y camarero mayor del rey) ataca las tierras musulmanas de #Montefrío, incendiando mieses, montes y cortijos en su  progresiva  conquista de Granada. https://t.co/kCGdoWkSds",0,europe
"@LaEtxebarria Sin duda, pero también es cierto que menos del 11% de los asesinos de mujeres tienen estudios, que la cultura hispanoamericana , tal vez excluyendo Chile, es muy machista, Mexico, Ecuador, Bolivia, etc.",0,europe
"@jucilnacional 1- Las 2000 personas entraron  por la frontera argelina.
2- Las fuerzas marroquíes no se retiraron. se replegaron lejos de este barrio para que no haya víctimas civiles en los enfrentamientos..
3- Solo pasaron a melilla 133 de 2000.. Un 7%..
4- Marruecos ha dado la cara por Esp",0,europe
"🔶 Programación de Fiestas Patronales y de Moros y Cristianos de Novelda 2022
✝️☪️ Vuelven las fiestas tres años después con multitud de eventos del 1 de julio al 1 de agosto.
https://t.co/U14EclSqnN",0,europe
"Ayer conocí a Bamba un Joven de 24 años de Origen Senegalés 

Llegó en patera el año pasado desde Laayoune dirección Fuerteventura 

Actualmente se encuentra en Almería ganándose la vida 

Buscando un nuevo futuro https://t.co/uT1yRZAEWo",0,europe
"""💣 La Revolución del Jazmín: Revolución en Túnez, causas y consecuencias... https://t.co/gUfpBSbbLG""",0,europe
"@Chavista_alegre Pero a lo que contesté, es que Marruecos actúa siempre así, solo hay que ver en los campos de refugiados del Sáhara, ahora actúan así en la frontera por esa nueva relación.",0,europe
"SETROI NOTICIAS. La jueza concluye que la muerte de un adolescente en un centro de menores de Valladolid fue “natural”. https://t.co/KuwExzYnbJ #NOTICIAS El juzgado de instrucción archiva la investigación por el fallecimiento de Koussai Dhouaifi, un joven tunecino durante una act",0,europe
"Mañueco piensa que CyL es África y él, el Doctor Livingston...supongo. https://t.co/4L5VCS5ZcD",0,europe
PATRÓN GRATIS Motivo de Margarita Africana en Crochet https://t.co/6Ja5kxtuLB,0,europe
@lucas19omas @guillermofesser Y porque pones fotos de Marruecos?,0,europe
"Enhorabuena a nuestro joven talento @mohamedali_05, esta temporada en el fútbol belga, por su convocatoria con la Selección Juvenil de Túnez donde compartirá experiencia al lado de grandes jóvenes talentos tunecinos de grandes clubes europeos. En 'LSM'estamos muy orgullosos.⚽💪 https://t.co/CgVefvfL1I",0,europe
"@SOFIS_BLANCO239 Policía marroquí
El gobierno Español respalda la actuación de marruecos...",0,europe
"@BraisCalvo1 @vianabanjo @RamonNogueras Un feto de 5 meses puede sobrevivir en España, gracias a la los hospitales avanzados, pero no en Senegal, donde esa tecnología no está disponible. Se puede abortar a los 5 meses en Senegal, pero no en España?",0,europe
Sociedades musulmanas ❤️💋 https://t.co/Zr2UTJiOTY,0,europe
"Otra indocumentada que en breve se retractará...

Montero anuncia una subida fiscal a las eléctricas para el próximo año: https://t.co/YWuRWKp84T",0,europe
"@Giiness @ElementalELM Pues te lo digo yo que he estado encerrado con violadores, pedofilos, asesinos y demás escoria, curiosamente todos los que cometian esos delitos eran marroquies y alguna vez argelino, los negros normalmente suele tener otra cultura, suelen ser mejores personas",1,europe
"El verano nos trae sus primeros frutos,  la zarzamora o moras, toda una exquisitez.
Osunillas (Málaga) @MeteoCanalSur @Eltiempoalsur https://t.co/7LJACRJLcd",0,europe
@crihcrihcrih oleee pues el miercoles todos a gibraltar a robar monos,0,europe
"@aiarakoa @lalalalia Estremecedor. “No me he puesto a mirarlo”, excreta tan pancha. ¿Pero de dónde salen estas Charos indocumentadas? Y se hace llamar “periodista”. A mí desde luego en la Complutense no me enseñaron a soltar chorradas basadas en prejuicios sin documentación y contraste alguno.",0,europe
Menos mal que está en el programa Jose Manuel García Margallo  porque a los otros “ contertulios “ no hay por dónde cogerlos🤦🏼‍♀️ q panda de indocumentados 🤪#TodoEsMentira27J,0,europe
"El Rep. Especial del Secretario General para la migración y los refugiados, la Comisaria para DDHH del Consejo de Europa y ACNUR han constatado que a la población subsahariana se les impide solicitar asilo en las oficinas españolas en Marruecos, obligándolos a escalar las vallas.",0,europe
@Sokreter Peor que a nosotros dependiendo del gas argelino? xD solo tengo claro que sí este gobierno nacionaliza las eléctricas al cabo de dos días estamos sin luz xD cero dudas!,0,europe
q ganas de escuchar el tema de duki y mora,0,europe
"@GemaBonnin Es políticamente incorrecto. Tres reyes cristianos haciendo gala de su españolidad común y venciendo a un ejército musulmán. Sin complejos tiene usted razón, sería un peliculón.",0,europe
"@IrantzuVarela No, que todo lo ves desde el mismo sitio...
Habla de la apertura de fronteras y de un programa especial de acogida para las personas refugiadas.
¿O será del abandono de la OTAN? 
🤔",0,europe
"Tunez: el principal sindicato UGTT rechaza las condiciones del FMI para ""ayudar"" al pais.",0,europe
"@ContraT1enpo @IdoiaVR @PODEMOS Joder otro nazi de mierda. A ti había que dejarte en el África Subsahariana sin nada y que tuvieras que cruzar. Ya verías que cambias de opinión en 0,2. Eso sí no te has cagado antes. 😒😒😒",0,europe
"En el mundo hay más de 27 millones de refugiados. Jesús quiere estar cerca de ellos, ¡y los misioneros le están ayudando en esa tarea! Hoy recuperamos este repor de la #RevistaGesto donde se lo explicamos a los peques 👧🏻👦🏽 #DíaMundialDeLosRefugiados https://t.co/C4R256DLUe",0,europe
"Mira, un indocumentado. 

No matarán a mi hijo en el colegio, ni me arruinaré cuando tenga cáncer. 

Menos mal que viven en la ignorancia, sinó tendríamos que vallar también la costa atlántica. https://t.co/wn6vndYxVH",0,europe
"Las autoridades marroquíes detuvieron a un millar de personas subsaharianas que se aproximaban a Melilla para intentar cruzar a la ciudad española.

https://t.co/mjLp1NvhW5",0,europe
"Francia Márquez, el voto por el final de la esclavitud política latinoamericana https://t.co/WXmHc2JL2H vía @pikaramagazine",0,europe
@Juanma7115 No!!! Excepto en algunas tiendas latinas y no son muy baratos. Nosotros a todo el que viene le pedimos que nos traiga.,0,europe
@casihippie ¿Vivir como una Sudaca? ¿en Valencia? 9 meses con arena entre los dedos. Vivir como un sudaca (si es que existe ese término tan peyorativo) es que te maten por un par de zapatillas.,0,europe
@David_Busta te han puesto la boca como el zorro que come moras,0,europe
"Por otra parte, la Unión Nacional de Agencias de Turismo y de Viaje (UNATV) argelina también ha publicado un comunicado desmintiendo que se hubiera dado instrucciones de interrumpir el turismo con España.

Las fuentes consultadas por Europa Press habían indicado que los turistas",0,europe
"Lo que necesitas saber sobre Argelia, el gran vecino magrebí que rara vez acapara portadas periodísticas en España

https://t.co/ydekLYMYzf https://t.co/kjxJDmYhwX",0,europe
"@CapitanBitcoin Si los violadores son de la familia socialcomunista o del colectivo musulmán voto por paguita, es por la diversidad afectiva sexual
Y las víctimas, niño/a hombre o mujer, no existen pues las tapan y amenazan para amordazarlas
Podemos ya no tienen legitimidad moral para nada",0,europe
@charogonrod Así está África también.🤨,0,europe
"BD.El fin de la #Primavera 
sé va la #Flor llega el #Fruto de las #Moras hoy
Cervera del Río Alhama #LaRioja #aquilatierratve @jacobpetrus_tve @tiempobrasero 
@DelfinaMonfort 
@sibilafc @HARROW_h 
@Mrtxu1 
@LOLA_CULE @RiojanaInma @Borymar @tomeandres https://t.co/K23QVYSnxT",0,europe
"El Liverpool planifica tan bien su futuro que la marcha de Mané parece algo nimio.

La magnitud real del senegalés es legendaria, habiendo llegado del Southampton para formar un tridente histórico. https://t.co/t9WvWicQ9f",0,europe
"""📌 Literatura latinoamericana: qué es, características, autores y mejores novelas y cuentos de la narrativa latinoamericana... https://t.co/NatOO0n0SU""",0,europe
"@deths_ El qué tiene que cerrar el orto eres tú, que lo tienes más lleno de semen que una prostituta. Vete a limpiarles el estadio y así visitas tu querido club, que desde latinoamericana no lo habrás visto más que en televisión, o ni eso",1,europe
@ionebelarra A ver si también tenéis ovarios de ir a los árabes que todas las feministas nazís tenéis alergia  a todo lo que sea musulmán que traducido resulta os cagais,0,europe
"@juandia07842974 @ateoyagnostico @HF1970GT Otro caso para que entiendas. El gato viene del gato salvaje africano, y este siempre cazaba y comía solo. Era un animal solitario. Ahora las especies que tenemos también les pasa eso? Pues si, siguen teniendo la misma costumbre y también las mismas capacidades de agilidad",0,europe
"@vxerocomunista @miaumiaumiaushh @KamiKaz67046218 @Pacohavuelto @77populacho @vlc_JI @Carmatpor @Morafanova @m_a_d_r_i @CalimeroInfante @il_lustre @Christi36833350 @FreeyellowMarta @Pilicar3 @Juan_Acosta_Gar @mrjesusfigueroa @JaviLin63 @MarcKlein_ @MJ02011970 @GSuspesa @Santsfree3 @sendaabaetxo @Crateroccator @maleser23 @PeiBasque @naty_alfonsa @criticonico @gallifantes @mestel9 @micosapiens @Mr_morq @Ororo_Pride @Juanma_Saez @_Ama_lur_ @santsfree @Miuelino @2030trash @Cristian361984 @gatetevoraz @POZI1972 @Jordi_Ferrer @ochoabravo32 @laguipikiyokian @salvaaguado @GuillermoGI0403 @JordiN_Zaragoza @Zulo_ESP2 @GeloGerCan @Donpimpon2011 @xriusenoticies Pues por eso no va
Otro forajido de la ley gibraltareña",0,europe
"invadiendo Portugal, Francia, Marruecos, Andorra y apropiarse de aguas marítimas internacionales.

En fin,  esta mujer con su externalización de fronteras, que intuyo no sabe lo que quiere decir pero el caso es decir sandeces, quiere meter a España en una guerra contra cuatro",0,europe
@tribonian03 @jedmartin2010 Lo digo porque hace tiempo vi un documental en el que los subsaharianos pedían la repatriación. Entrevistaron a uno que estaba ahí y dijo que algunos desaparecían y que Libia era mucho peor que su país.,0,europe
"Es la cara más de moro de la historia eh, es el moro supremo https://t.co/Ag5ffi5GJT",1,europe
Estáis muy pesados con lo de Lightyear. Si lo escribierais en chino o árabe quizás lo entenderían en los países en los que si les molesta en vez de machacarnos donde no nos importa y nos parece normal. Vuestro activismo de sofá ya aburre. https://t.co/A4TM1IcYDr,0,europe
"#Mercado 💼

✅ Sadio Mané ya está en Múnich

💪 El senegalés ya ha aterrizado en tierras germanas para pasar reconocimiento médico con el Bayern

https://t.co/418XhPBmeW",0,europe
"a favor de la vida cuando no vienen de saltar la valla en melilla, cuando no llegan en patera, cuando no son refugiados de guerra de oriente medio y próximo… 

a favor de la vida de gente rica, blanca, europea u occidental y canónica. al resto que les jodan, como siempre https://t.co/vaflfMAoGN",0,europe
Así persigue Vigilancia Aduanera a los narcos por el Estrecho de Gibraltar https://t.co/CuaRpcF0xu,0,europe
"Primer día del XII #congreso internacional de literatura chicana y estudios latinos:

🗨️ ""La #ética de la hospitalidad y el compromiso con el Otro en la #LiteraturaChicana y los #EstudiosLatinos""
🏢 Organizado por: HispaUSA y @UPFBarcelona
👥 Colabora: @IB_Franklin https://t.co/8Ib1QU1FnY",0,europe
2.392 temporeras marroquíes han retornado a su país y 905 han ampliado su visado https://t.co/rRTidjhHkX #Huelva #VivaHuelva,0,europe
"🎙 Sinclair, exfutbolista inglés, opinó sobre la salida del atacante senegalés del Liverpool
https://t.co/NKvPZZSTyG",0,europe
"@MPreatoni @albertinyo10 Huyen de sta países con economías miserrimas debido a la rampante corrupción de sus gobiernos, lo cual no tiene nada que ver con ser un refugiado de guerra. Hay infinidad de países en África que no están en guerra.",0,europe
"@elmundoes Tranquilos, Potamos y PSOETA pronto os enseñaeán a practicar la religión del amor. 

Fuentes de Marruecos envían este vídeo del salto a la valla.

Fijaos, van todos armados hasta los dientes. No son refugiados, son violentos. https://t.co/oW9lsuwifC",1,europe
"@Chargerlon Hijo… “si me echas, te denuncio por tenerme aqui sin papeles”",1,europe
"Donde está la convicción de ser musulmanas, de cambiar el mundo, donde están todas las jóvenes vs un país contaminante que acaba con el color verde de nuestro planeta y con los animales más queridos y amados? #MuslimVoices #MuslimGirls #StopYulin. https://t.co/CAFs2VM4Qs",0,europe
"@Marcosenpai95 @ariava_ @ElenaPe07407705 @MinerNava @imartinrodrigo Ohhh claro, ya entiendo. Por eso los países musulmanes viven mucho mejor los seres humanos que en Europa.",0,europe
Lastra toma posiciones en el PSOE y aguarda la caída de Sánchez. De que iba a vivir esta indocumentada… https://t.co/l8u4QVBFGq,0,europe
@bootyhypnotic samanta tina para mi es como eva mora para los eurofans,0,europe
"@MariaMu24417972 Imágenes del asalto esta mañana de centenares de magrebíes a la valla de Melilla y donde habrían muerto varios subsaharianos en una avalancha

Un total de 49 guardias civiles y 57 inmigrantes han resultado heridos tras la entrada masiva de unos 2.000 sin papeles . https://t.co/LsSl2nXEgu",0,europe
"Alfonso VIII arengo antes de la batalla: “ Todos nosotros somos españoles. Los moros entraron en nuestra tierra por la fuerza y nos la han conquistado y fueron a muy pocos cristianos a los q no se desarraigó y expulsó de ella” 

Fue reconquista. https://t.co/WBmVfzhCU3",0,europe
