text,label,cardinalidad_vocabulario,Longitud del Comentario,Recuento de Palabras
estos weones inmorales siempre ponen a los enfermos de escudo,0,10,61,10
sterling sobre sancho y quieren el mundial estos weones jajaja,0,10,62,10
nunez a hay weones caras duras y un comunista tratando de corruptos a otros,1,13,75,14
lo que no entiendo es como llego esta imbecil a esta instancia no se me siento en otra dimension con puros weones,0,20,113,22
parece que habia un monton de wns que se espantan por tu tuit en el costanera center ayer puros weones consumistas que no saben que hacer para sentirse bien que solo comprar,0,28,173,32
lamentablemente el haitiano es precario no tienen disciplina laboral son flojos no entienden y si les das trabajo terminas demandando en la inspeccion es la realidad alla los puristas q piensen otra cosa,1,30,203,33
son super flaites los wns una vez discuti con ellos afuera de la comisaria por tener el huanaco en la ciclovia los termine agarrando a xuxas x flaites,0,25,150,28
cuando quieras avisame y jugamos un match amo el ajedrez mas que la politica y una de las razones es que el ajedrez es el deporte mas inclusivo y menos discriminador de todos por eso en mi portada simbolicamente coloque esa foto jugando con un ajedrecista haitiano,0,37,264,47
sixteen bad ending cabros me quede afk y me mataron unos haitianos estoy super triste,0,14,85,15
que estupidez mas grandes ingresan por pasos ilegales cometen delitos de connotacion parece que a la comisionada de los ddhh no le esta resultando el negocio de los extranjeros en chile solo como recuerdo el caso de la aerolinea law ingreso de haitianos,1,35,253,43
2d yo vivo al lado de esta toma llegaron con maquinaria pesada a allanar el terreno tienen camionetas suv fiestas y fuegos artificiales ya sabes porque mayoria son venezolanos haitianos y colombianos ahi se debia en ene two thousand and twenty construir un sar para ten zero familias de los cerros,1,49,297,51
estas muy equivocada la tv chilena miente descaradamente venden humo esa toma ilegal esta en su mayoria firmada por venezolanos haitianos y colombianos tienen vehiculos nuevos fiestas todas las noches y venta de la buena lo se porque vivi al lado de la toma ilegal,1,39,264,45
!compatriotas mientras todos estamos pendientes de ife y futbol en el otro lado de chile la manga de ingeniero tecnicos doctores y mecanicos especialmente haitianos estan generando colapso en todo tipo de servicios por tanto hago un llamado a solucionar este proble,1,38,265,42
aprendieron rapido los haitianos,0,4,32,4
jajaja que onda los haitianos,0,5,29,5
esos son los haitianos recuerden que antes del aporte cultural de bachelet habian llegados los peruanos y despues de los haitianos los venezolanos hay mas de one millon de bonos para inmigrantes,0,25,194,32
tiger en chile ya no caben mas emigrantes esta lleno de haitianos muchos peruanos venezolanos y colombianos...,0,18,110,17
la cara de sorpresa de los haitianos cuando uno les habla en creole es impagable,0,14,80,15
no estoy culpando solo estoy diciendo que muchos haitianos no se han vacunado y se deben vacunar,0,14,96,17
las oficinas del registro civil llenas de venezolanos y haitianos actualizando datos para exigir bonos al estado de chile en resumen estamos manteniendo a estos wnes con nuestros impuestos,1,28,188,29
de verdad es bien pavo el periodista de karim te extranamos la periodista entrevista al sr del registro civil y dice clarito que trataran de atender a todos los ciudadanos haitianos el periodista salio alguien a decirle a la gente que no los atenderan,0,34,251,44
que paso con los haitianos por que fueron en masa al rc,0,11,55,12
los haitianos vinieron x negocio y despues x voluntad propia no hay q olvidar el loable aporte d los jesuitas amp bachelet inc en el floreciente negocito del cual aun no se empieza a investigar x el sabuezo abbot y sus enanos,0,35,225,42
salgan cagando todos los extranjeros delincuentes nos llenamos de mierda haitiana dominicana colombiana venezolana etc,1,15,118,15
que extrano lo que esta ocurriendo en el registro civil y la comunidad haitiana por que mas de seven hundred personas de esa nacionalidad requieren el mismo documento y no hay una version unica,0,29,193,34
jajajajjaja vuelve a la selva peruano ignorante,1,7,47,7
tengo varios amigxs extranjerxs q siempre defiendo ecuatorianos peruanos bolivianos pero esta gran mayoria de vnezolanos q llegaron son tan prepotentes casi todos y hasta se discriminan entre ellos mis vcinos fachos venez hasta cigarros prendidos me tiraron en el balcon,0,39,270,41
largo de aca peruana de extrema izquierda,0,6,41,7
peruana ctm harto te hemos dado de comer ahora vuelve a tu pais y preocupate lo que pasa alla,1,19,93,19
peruanas y bolivianas se vienen a parir quitando las camas a nuestras compatriotas hai hecho algo por los miles d chilenos q no tienen salud cama chancha ql no t perdono ni una wa pq teni plata y hablai cn la papa en la boca t crei mejor,1,43,237,48
arrogantes prepotentes y limosneros asi son los venezolanos una mierda,0,10,70,10
venezolanos de mierda no respetan las leyes chilenas hacen fiestas y para colmo reciben todos los bonos que da este gobierno corrupto deberian expulsarlos a todos pais al que llegan no respetan nada,1,29,198,33
esos delincuentes son todos lacras extranjeras la mayoria son venezolanos y colombianos fuera lacras de chile juicio y castigo ya,1,17,129,20
yo pensaba que los chilenos eran machistas hasta que conoci colombianos y venezolanos la cago,1,14,93,15
se te olvido la bachelet q vendio casi chile a los extranjeros venezolanos colombianos y los pobres de haiti con las visass para chile,0,22,134,24
cuidado con los que se suben a los autos uber y son extranjeros colombianoy y venezolanos estan asaltando y con spray duermen y abusan no subirse que sean chileno estos andan sin documentos quieren todo gratis reciben todos los bonos y porque ojala no les den nada mas ctm,1,40,272,49
vayanse a la ctm venezolanos klos si es legal que se quede pero ilegal y con antecedentes a la ctm,0,17,98,20
douglas rico confirma lo que ya todos conociamos las carceles venezolanas se abrieron para los ciudadanos inocentes mientras que los delincuentes tienen su propio imperio triste realidad venezolana,0,26,197,28
aqui las unicas dictaduras o regimenes de iberoamerica son la cubana la venezolana la nicaraguense y posiblemente argentina si sigue en ese rumbo y todas de izquierda,1,23,166,27
y no conoces al que te clava jdjdkdk es el mismo por si acaso te choca un ferrari culea a peruanos y se compra otro ferrari asi de hijo te tiene,0,27,144,31
me vacune las suyas regaleselas a brasilenos argentinos peruanos etc revise cifras de fallecidos en esos paises q no cuentan con vacunas si ud no quiere vacunarse es su opcion pero invente webadas para los demas su perfecto,0,36,223,38
los aweonaos de canal13 mostrando pura destruccion en las protestas colombianas mientras en instagram se ve lo mismo que vi en chile para el estallido gente protestando tranquila en paz con arte musica y baile ?y la policia matandolos,0,36,234,39
igual hice una pequena seleccion de las fotografas colombianas en las historias por si quiere pasar a ver,0,17,105,18
mundo duque mantiene al ejercito en las ciudades colombianas tras una nueva jornada de protestas via angamos,0,17,108,17
claro si los q la sacaron fueron los peruanos q venden sopaipillas y los ambulantes delincuente del paseo ahumada,1,16,113,19
pesan los muertos de fujimori en la memoria de algunos sectores peruanos lecciones para la derecha latinoamericana que cree que el anticomunismo es la cura de todos los males este no logro tapar los efectos de la dictadura de fujimori ni sus violaciones de derechos humanos,0,34,273,46
que podemos esperar los feminismos y activismos lgbt peruanos de pedro castillo,0,12,79,12
pobres peruanos un campesino o keiko procesada x corrupcion estan super bien,0,12,76,12
esperemos que los peruanos no cometan el suicidio politico la unica salvacion,0,12,77,12
espero que aquellos peruanos que estan en chile y que votaron por castillo tomen todas sus pilchas y se regresen a su pais que ahora estaran la raja con la bosta que eligieron,0,27,175,33
vir prvdens trabaje un ano de voluntario en haiti el ninety no tiene educacion no es culpa de ellos o si los medicos venezolanos colombianos y peruanos son catrasca de educacion profesional nada,0,29,194,33
es terrible feo todos los iconos de partidos peruanos son horribles,0,11,67,11
peruanos reculiaos no la pecheen,0,5,32,5
pobre comunista repite consignas y no tiene la menor idea de lo que habla dan pena y lastima los peruanos amplio cl chile chile es oficial pronto veremos en chile candidatos a presidente con este mismo perfil,0,34,208,37
no tienen x donde los peruanos sucios asquerosos,0,8,48,8
los peruanos son brutos queda demostrado una vez mas,0,9,52,9
que verguenza que'l fifty de los peruanos sean ignorantes como para elegir a este sdw,0,16,85,15
loco si los peruanos quieren votar por el pichi o la caca es cosa de ellos aca escogieron mierda dos veces,0,21,106,21
si gana castillo en peru nos llenaremos de peruanos en chile en un corto plazo asi que resuelvan luego el asunto de los migrantes,0,21,129,24
y los peruanos tienen las santas bolas de denigrar a los venezolanos vayanse a cagar,0,13,84,15
si en chile pais prospero siendo el primer pais de latino america la mayoria se ha inclinado por la izquierda el comunismo sinonimo de hambre y necesidades para el pueblo concuerdo si quieres el comunismo en tu pais vayanse alli peruanos sea consecuente viva chile,1,34,264,45
en peru al parecer ganara castillo sobre keiko se vienen dias dificiles para los peruanos con el comunismo ojala en chile no sean tan huevones como para elegir a jadue y el remedio sea peor que la enfermedad,0,35,207,38
bueno que aprovechen el vueltito y que estos peruanos se vayan de nuestro pais,0,13,78,14
oficial adivina cuantos peruanos migraron a chile en los ninety de fujimori a un pais en ese momento de izquierda las cifras son altisimas,0,21,138,24
estan hasta el cogote los hermanos peruanos,0,7,43,7
casi eight five millones de peruanos marxistas peru condenado al tercermundismo,0,11,79,11
auth los peruanos en el extranjero odian al chino y su descendencia asi le dicen vivi anos alla,1,18,95,18
van a comer mierda de lleno senores peruanos comunismo por su culo,0,12,66,12
los peruanos tienen un termino para la campana del terror que al parecer ahora no prendio terruco es la palabra,0,19,111,20
no tenian por donde en peru los dos candidatos son un asco en todo caso conociendo a los peruanos si hace muchas estupideces castillo no les dura el ano y lo sacan,0,29,163,32
la mayoria de los peruanos voto comunismo sin siquiera saberlo asi es la ignorancia de los zurdos en america latina,0,17,115,20
la mayoria d peruanos no tienen identidad es por eso q escuchan a mark hablando con su espanol hasta las huevas y dicen q bonito habla el gringo pero cuando habla un hombre de nuestra sierra q feo habla este serrano d mierda no se le entiende nada asi de imbeciles somos,0,45,270,52
los peruanos debieran sacarla a patadas por principios a ningun politico se le debe permitir asistir a una olla comun es cosa de minima dignidad,0,23,144,25
radio exito ciudadanos peruanos concurren a elegir nuevo presidente,0,9,67,9
al ver los resultados de las elecciones en peru me sorprendi mucho con la gran cantidad de peruanos que tienen ganas de unirse al fatidico club de los zuela como venezuela y argenzuela no entienden que miles de venezolanos llegaron a su pais para escapar de esa miseria,0,40,269,48
les pasa que cada vez que visitan cualquier web les sale un maldito aviso de cookies queeeee paaaaaja,0,16,101,18
y su problema con la libertad de expresion es enfermiza a la derecha chilena no le gusta la libertad la persigue y la castiga cuando esta no la hace ellos mismos mil veces maldito,1,26,179,34
maldito flaite hediondo a marihuana,0,5,35,5
los peruanos meten presos a los corruptos ahora no entiendo como se postulo keiko tb en proceso por corrupcion,0,18,110,19
me alegro por los peruanos que la izquierda miserable sea eluminada de sudamerica,0,13,81,13
puta que la cagaron los peruanos,0,6,32,6
en peru gano la derecha los peruanos son vios quieren que lleguen mas venezolanas ricas,0,15,87,15
gracias a dios ahora los peruanos a pararse bien porque se les viene la quemazon de los colectivos venezolanos que ya estan infiltrados los ataques de senderistas o sea terroristas y el boicot felicidades,0,30,204,34
la wea ordinaria votar por una corrupta les falta dignidad a algunos peruanos,0,13,77,13
es la mentalidad la enferma ?!como es posible que peruanos viviendo en uno de los paises mas capitalistas y respetuosos de la libertad voten por el comunismo,0,25,157,27
